2019-07-15 11:01:03.561 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-15 11:01:03.656 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-15 11:01:03.684 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-15 11:01:03.688 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.694 seconds (JVM running for 5.348)
2019-07-15 11:01:16.026 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-15 11:01:16.026 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-15 11:01:16.033 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 7 ms
2019-07-15 11:01:16.115 [http-nio-8855-exec-7] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-15 11:02:11.948 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 13776 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-15 11:02:11.951 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-15 11:02:13.785 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-15 11:02:13.811 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-15 11:02:13.821 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-15 11:02:13.821 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 11:02:13.962 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 11:02:13.962 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1918 ms
