2019-07-13 17:59:02.904 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 9840 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-13 17:59:05.793 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-13 17:59:05.825 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-13 17:59:05.829 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 4.008 seconds (JVM running for 5.66)
2019-07-13 17:59:47.982 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 5816 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-13 17:59:47.985 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-13 17:59:49.426 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-13 17:59:49.440 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-13 17:59:49.451 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-13 17:59:49.451 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-13 17:59:49.559 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-13 17:59:49.560 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1529 ms
2019-07-13 17:59:49.991 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@184abe8, org.springframework.security.web.context.SecurityContextPersistenceFilter@d6fa53, org.springframework.security.web.header.HeaderWriterFilter@47f3e7, org.springframework.security.web.csrf.CsrfFilter@103bf3c, org.springframework.security.web.authentication.logout.LogoutFilter@ccd751, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@bbc908, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1e742e4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ff2185, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@50a407, org.springframework.security.web.session.SessionManagementFilter@1593091, org.springframework.security.web.access.ExceptionTranslationFilter@19b7f1f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1cd7ea5]
2019-07-13 17:59:50.136 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-13 17:59:50.284 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-13 17:59:50.362 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-13 17:59:50.394 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-13 17:59:50.397 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.561 seconds (JVM running for 4.528)
